X Position,Angle (deg),Height (mm)
81.992,-4.185637,30.125022
81.754,-4.218699,30.362977
81.515,-4.239363,30.511698
81.272,-4.264159,30.690164
81.037,-4.293088,30.898374
80.796,-4.309619,31.017351
80.552,-4.338549,31.225561
80.311,-4.359212,31.374283
80.074,-4.384009,31.552749
79.835,-4.404672,31.70147
79.598,-4.429469,31.879936
79.356,-4.450132,32.028657
79.119,-4.462531,32.11789
78.882,-4.487327,32.296356
78.637,-4.507991,32.445077
78.394,-4.524522,32.564055
78.156,-4.541053,32.683032
77.92,-4.557584,32.802009
77.681,-4.578247,32.950731
77.439,-4.594778,33.069708
77.197,-4.611309,33.188685
76.963,-4.619575,33.248173
76.722,-4.640238,33.396895
76.48,-4.648504,33.456384
76.242,-4.660902,33.545616
76.004,-4.677433,33.664594
75.765,-4.689831,33.753827
75.525,-4.706362,33.872804
75.282,-4.710495,33.902548
75.047,-4.71876,33.962037
74.805,-4.727026,34.021525
74.562,-4.739424,34.110758
74.324,-4.751822,34.199991
74.086,-4.755955,34.229735
73.846,-4.768353,34.318968
73.606,-4.776619,34.378457
73.364,-4.784884,34.437945
73.127,-4.789017,34.46769
72.89,-4.801415,34.556923
72.643,-4.805548,34.586667
72.404,-4.809681,34.616411
72.166,-4.809681,34.616411
71.927,-4.822079,34.705644
71.688,-4.826212,34.735388
71.446,-4.830344,34.765133
71.205,-4.834477,34.794877
70.971,-4.834477,34.794877
70.728,-4.83861,34.824621
70.483,-4.842743,34.854365
70.244,-4.846875,34.88411
70.006,-4.846875,34.88411
69.766,-4.846875,34.88411
69.526,-4.851008,34.913854
69.282,-4.851008,34.913854
69.049,-4.851008,34.913854
68.806,-4.851008,34.913854
68.561,-4.846875,34.88411
68.321,-4.846875,34.88411
68.084,-4.846875,34.88411
67.844,-4.842743,34.854365
67.606,-4.83861,34.824621
67.364,-4.83861,34.824621
67.126,-4.830344,34.765133
66.888,-4.834477,34.794877
66.643,-4.830344,34.765133
66.4,-4.826212,34.735388
66.163,-4.822079,34.705644
65.924,-4.813813,34.646155
65.685,-4.809681,34.616411
65.445,-4.801415,34.556923
65.204,-4.79315,34.497434
64.969,-4.79315,34.497434
64.725,-4.784884,34.437945
64.48,-4.776619,34.378457
64.243,-4.768353,34.318968
64.005,-4.755955,34.229735
63.765,-4.74769,34.170247
63.525,-4.743557,34.140502
63.282,-4.727026,34.021525
63.048,-4.71876,33.962037
62.809,-4.706362,33.872804
62.564,-4.693964,33.783571
62.325,-4.685699,33.724082
62.086,-4.669168,33.605105
61.846,-4.656769,33.515872
61.608,-4.648504,33.456384
61.368,-4.631973,33.337406
61.129,-4.615442,33.218429
60.894,-4.603044,33.129196
60.65,-4.58238,32.980475
60.409,-4.569982,32.891242
60.171,-4.561716,32.831753
59.932,-4.545185,32.712776
59.693,-4.53692,32.653288
59.452,-4.524522,32.564055
59.21,-4.516256,32.504566
58.978,-4.503858,32.415333
58.736,-4.49146,32.3261
58.492,-4.483194,32.266612
58.254,-4.474929,32.207123
58.015,-4.462531,32.11789
57.774,-4.446,31.998913
57.534,-4.425336,31.850192
57.291,-4.40054,31.671726
57.058,-4.384009,31.552749
56.823,-4.37161,31.463516
56.578,-4.367478,31.433771
56.335,-4.367478,31.433771
56.097,-4.363345,31.404027
55.857,-4.363345,31.404027
55.618,-4.363345,31.404027
55.376,-4.363345,31.404027
55.139,-4.359212,31.374283
54.905,-4.359212,31.374283
54.665,-4.359212,31.374283
54.417,-4.367478,31.433771
54.179,-4.367478,31.433771
53.939,-4.359212,31.374283
53.699,-4.359212,31.374283
53.458,-4.363345,31.404027
53.216,-4.355079,31.344538
52.986,-4.350947,31.314794
52.748,-4.359212,31.374283
52.502,-4.350947,31.314794
52.259,-4.350947,31.314794
52.021,-4.350947,31.314794
51.78,-4.346814,31.28505
51.54,-4.350947,31.314794
51.297,-4.350947,31.314794
51.064,-4.342681,31.255306
50.83,-4.355079,31.344538
50.589,-4.350947,31.314794
50.34,-4.350947,31.314794
50.1,-4.350947,31.314794
49.859,-4.346814,31.28505
49.619,-4.346814,31.28505
49.378,-4.355079,31.344538
49.141,-4.363345,31.404027
48.911,-4.346814,31.28505
48.67,-4.346814,31.28505
48.422,-4.396407,31.641981
48.183,-4.417071,31.790703
47.942,-4.417071,31.790703
47.703,-4.342681,31.255306
47.462,-4.346814,31.28505
47.22,-4.40054,31.671726
46.987,-4.388141,31.582493
46.747,-4.404672,31.70147
46.502,-4.421203,31.820447
46.264,-4.392274,31.612237
46.024,-4.384009,31.552749
45.783,-4.379876,31.523004
45.544,-4.342681,31.255306
45.301,-4.342681,31.255306
45.07,-4.342681,31.255306
44.83,-4.350947,31.314794
44.587,-4.392274,31.612237
44.348,-4.359212,31.374283
44.108,-4.355079,31.344538
43.867,-4.342681,31.255306
43.628,-4.338549,31.225561
43.388,-4.334416,31.195817
43.149,-4.330283,31.166073
42.916,-4.334416,31.195817
42.674,-4.334416,31.195817
42.431,-4.350947,31.314794
42.194,-4.355079,31.344538
41.952,-4.355079,31.344538
41.712,-4.355079,31.344538
41.472,-4.350947,31.314794
41.23,-4.359212,31.374283
40.998,-4.367478,31.433771
40.76,-4.367478,31.433771
40.516,-4.367478,31.433771
40.273,-4.37161,31.463516
40.034,-4.367478,31.433771
39.792,-4.363345,31.404027
39.552,-4.37161,31.463516
39.309,-4.367478,31.433771
39.079,-4.375743,31.49326
38.843,-4.375743,31.49326
38.6,-4.37161,31.463516
38.355,-4.37161,31.463516
38.115,-4.37161,31.463516
37.874,-4.37161,31.463516
37.634,-4.367478,31.433771
37.394,-4.379876,31.523004
37.158,-4.388141,31.582493
36.928,-4.396407,31.641981
36.689,-4.421203,31.820447
36.439,-4.446,31.998913
36.198,-4.466663,32.147634
35.957,-4.479062,32.236867
35.716,-4.483194,32.266612
35.475,-4.495593,32.355845
35.235,-4.503858,32.415333
35.006,-4.512124,32.474822
34.769,-4.524522,32.564055
34.523,-4.53692,32.653288
34.279,-4.549318,32.74252
34.038,-4.557584,32.802009
33.797,-4.574115,32.920986
33.558,-4.58238,32.980475
33.314,-4.598911,33.099452
33.082,-4.611309,33.188685
32.849,-4.62784,33.307662
32.607,-4.644371,33.426639
32.36,-4.660902,33.545616
32.12,-4.669168,33.605105
31.878,-4.677433,33.664594
31.638,-4.698097,33.813315
31.398,-4.706362,33.872804
31.162,-4.714628,33.932292
30.928,-4.722893,33.991781
30.688,-4.739424,34.110758
30.443,-4.74769,34.170247
30.202,-4.755955,34.229735
29.961,-4.764221,34.289224
29.722,-4.772486,34.348712
29.482,-4.784884,34.437945
29.24,-4.79315,34.497434
29.01,-4.801415,34.556923
28.774,-4.805548,34.586667
28.526,-4.813813,34.646155
28.285,-4.817946,34.6759
28.046,-4.822079,34.705644
27.803,-4.830344,34.765133
27.563,-4.830344,34.765133
27.322,-4.83861,34.824621
27.093,-4.842743,34.854365
26.859,-4.846875,34.88411
26.616,-4.846875,34.88411
26.365,-4.851008,34.913854
26.126,-4.851008,34.913854
25.882,-4.859274,34.973343
25.644,-4.863406,35.003087
25.403,-4.855141,34.943598
25.17,-4.859274,34.973343
24.939,-4.859274,34.973343
24.7,-4.863406,35.003087
24.449,-4.863406,35.003087
24.207,-4.855141,34.943598
23.966,-4.855141,34.943598
23.725,-4.855141,34.943598
23.485,-4.851008,34.913854
23.246,-4.851008,34.913854
23.017,-4.846875,34.88411
22.781,-4.846875,34.88411
22.531,-4.83861,34.824621
22.286,-4.834477,34.794877
22.046,-4.830344,34.765133
21.805,-4.826212,34.735388
21.565,-4.817946,34.6759
21.323,-4.813813,34.646155
21.096,-4.809681,34.616411
20.862,-4.809681,34.616411
20.621,-4.79315,34.497434
20.371,-4.784884,34.437945
20.13,-4.780752,34.408201
19.888,-4.772486,34.348712
19.649,-4.760088,34.25948
19.407,-4.751822,34.199991
19.172,-4.743557,34.140502
18.942,-4.731159,34.051269
18.705,-4.722893,33.991781
18.454,-4.710495,33.902548
18.211,-4.70223,33.843059
17.969,-4.685699,33.724082
17.729,-4.6733,33.634849
17.489,-4.656769,33.515872
17.25,-4.648504,33.456384
17.023,-4.631973,33.337406
16.786,-4.619575,33.248173
16.538,-4.598911,33.099452
16.295,-4.586513,33.010219
16.054,-4.569982,32.891242
15.811,-4.553451,32.772265
15.573,-4.532787,32.623543
15.331,-4.516256,32.504566
15.103,-4.499725,32.385589
14.871,-4.483194,32.266612
14.627,-4.458398,32.088146
14.378,-4.437734,31.939424
14.138,-4.417071,31.790703
13.894,-4.396407,31.641981
13.654,-4.37161,31.463516
13.415,-4.346814,31.28505
13.183,-4.322018,31.106584
12.952,-4.297221,30.928118
12.713,-4.272425,30.749653
12.461,-4.243496,30.541442
12.219,-4.218699,30.362977
11.976,-4.181504,30.095278
11.735,-4.156708,29.916812
11.496,-4.136044,29.768091
11.26,-4.111248,29.589625
11.033,-3.759965,27.06136
10.797,-3.764098,27.091104
10.547,-3.764098,27.091104
10.302,-3.768231,27.120848
10.061,-3.768231,27.120848
9.817,-3.759965,27.06136
9.579,-3.768231,27.120848
9.34,-3.768231,27.120848
9.11,-5.247751,37.769307
8.877,-5.268415,37.918028
8.636,-5.268415,37.918028
8.386,-5.268415,37.918028
8.143,-5.268415,37.918028
7.901,-5.268415,37.918028
7.66,-5.264282,37.888284
7.423,-5.264282,37.888284
7.191,-5.264282,37.888284
6.961,-5.268415,37.918028
6.723,-5.264282,37.888284
6.474,-5.268415,37.918028
6.228,-5.264282,37.888284
6.663,-3.986012,38.074201
6.909,-3.982885,38.044334
7.15,-3.986012,38.074201
7.391,-3.986012,38.074201
7.634,-3.982885,38.044334
7.871,-3.986012,38.074201
8.112,-3.986012,38.074201
8.35,-3.982885,38.044334
8.581,-3.982885,38.044334
8.825,-3.986012,38.074201
9.068,-3.973505,37.954733
9.311,-2.95105,28.188288
9.555,-2.891641,27.620819
9.794,-2.897894,27.680553
10.035,-2.894768,27.650686
10.27,-2.897894,27.680553
10.505,-2.901021,27.71042
10.743,-2.897894,27.680553
10.986,-2.897894,27.680553
11.23,-2.894768,27.650686
11.47,-3.166797,30.249098
11.714,-3.188684,30.458166
11.959,-3.207445,30.637366
12.2,-3.232459,30.876301
12.428,-3.248093,31.025635
12.663,-3.266854,31.204836
12.909,-3.288741,31.413903
13.152,-3.307502,31.593104
13.395,-3.326263,31.772305
13.642,-3.34815,31.981373
13.886,-3.366911,32.160573
14.131,-3.382545,32.309907
14.363,-3.401305,32.489108
14.586,-3.413812,32.608575
14.83,-3.429446,32.757909
15.074,-3.441953,32.877377
15.319,-3.457587,33.026711
15.564,-3.473221,33.176045
15.801,-3.482601,33.265645
16.052,-3.501362,33.444846
16.287,-3.510742,33.534446
16.511,-3.523249,33.653914
16.746,-3.53263,33.743514
16.989,-3.545137,33.862981
17.233,-3.554517,33.952582
17.482,-3.567024,34.072049
17.722,-3.576405,34.161649
17.972,-3.585785,34.25125
18.208,-3.598292,34.370717
18.433,-3.604546,34.43045
18.663,-3.613926,34.520051
18.909,-3.620179,34.579785
19.152,-3.632686,34.699252
19.398,-3.635813,34.729119
19.644,-3.642067,34.788852
19.89,-3.651447,34.878453
20.131,-3.660827,34.968053
20.365,-3.660827,34.968053
20.582,-3.670208,35.057653
20.827,-3.676461,35.117387
21.07,-3.676461,35.117387
21.313,-3.682715,35.177121
21.563,-3.685842,35.206987
21.801,-3.695222,35.296588
22.052,-3.698349,35.326455
22.286,-3.698349,35.326455
22.51,-3.704602,35.386188
22.744,-3.707729,35.416055
22.988,-3.707729,35.416055
23.231,-3.710856,35.445922
23.477,-3.713983,35.475789
23.724,-3.713983,35.475789
23.968,-3.713983,35.475789
24.207,-3.717109,35.505655
24.436,-3.717109,35.505655
24.662,-3.717109,35.505655
24.908,-3.717109,35.505655
25.152,-3.717109,35.505655
25.396,-3.717109,35.505655
25.643,-3.717109,35.505655
25.887,-3.717109,35.505655
26.128,-3.717109,35.505655
26.358,-3.710856,35.445922
26.582,-3.710856,35.445922
26.827,-3.707729,35.416055
27.07,-3.707729,35.416055
27.316,-3.701476,35.356321
27.561,-3.704602,35.386188
27.799,-3.698349,35.326455
28.05,-3.692095,35.266721
28.286,-3.685842,35.206987
28.506,-3.682715,35.177121
28.742,-3.679588,35.147254
28.987,-3.673335,35.08752
29.235,-3.670208,35.057653
29.48,-3.663954,34.99792
29.72,-3.657701,34.938186
29.967,-3.651447,34.878453
30.198,-3.645194,34.818719
30.426,-3.63894,34.758985
30.657,-3.632686,34.699252
30.905,-3.617053,34.549918
31.15,-3.613926,34.520051
31.391,-3.607672,34.460317
31.634,-3.598292,34.370717
31.872,-3.588912,34.281116
32.112,-3.576405,34.161649
32.359,-3.570151,34.101916
32.584,-3.557644,33.982448
32.825,-3.55139,33.922715
33.069,-3.54201,33.833114
33.317,-3.523249,33.653914
33.566,-3.516996,33.59418
33.804,-3.504489,33.474713
34.049,-3.491982,33.355246
34.284,-3.482601,33.265645
34.506,-3.473221,33.176045
34.745,-3.463841,33.086444
34.991,-3.451334,32.966977
35.24,-3.44508,32.907243
35.484,-3.432573,32.787776
35.726,-3.426319,32.728043
35.976,-3.416939,32.638442
36.215,-3.407559,32.548842
36.438,-3.398178,32.459241
36.658,-3.395052,32.429375
36.904,-3.376291,32.250174
37.151,-3.360657,32.10084
37.397,-3.341896,31.921639
37.64,-3.320009,31.712571
37.882,-3.304375,31.563237
38.121,-3.282488,31.35417
38.353,-3.266854,31.204836
38.574,-3.266854,31.204836
38.821,-3.263727,31.174969
39.065,-3.2606,31.145102
39.313,-3.257474,31.115235
39.559,-3.2606,31.145102
39.794,-3.257474,31.115235
40.048,-3.257474,31.115235
40.286,-3.254347,31.085368
40.505,-3.257474,31.115235
40.735,-3.257474,31.115235
40.982,-3.254347,31.085368
41.231,-3.254347,31.085368
41.475,-3.257474,31.115235
41.715,-3.254347,31.085368
41.967,-3.254347,31.085368
42.209,-3.254347,31.085368
42.434,-3.254347,31.085368
42.653,-3.254347,31.085368
42.902,-3.257474,31.115235
43.149,-3.254347,31.085368
43.39,-3.257474,31.115235
43.632,-3.254347,31.085368
43.876,-3.254347,31.085368
44.121,-3.25122,31.055502
44.352,-3.254347,31.085368
44.571,-3.257474,31.115235
44.815,-3.254347,31.085368
45.061,-3.25122,31.055502
45.307,-3.254347,31.085368
45.55,-3.254347,31.085368
45.787,-3.254347,31.085368
46.039,-3.25122,31.055502
46.276,-3.254347,31.085368
46.495,-3.254347,31.085368
46.728,-3.25122,31.055502
46.975,-3.25122,31.055502
47.221,-3.25122,31.055502
47.464,-3.248093,31.025635
47.705,-3.254347,31.085368
47.954,-3.25122,31.055502
48.191,-3.248093,31.025635
48.418,-3.254347,31.085368
48.643,-3.25122,31.055502
48.893,-3.25122,31.055502
49.138,-3.25122,31.055502
49.381,-3.257474,31.115235
49.624,-3.248093,31.025635
49.866,-3.25122,31.055502
50.107,-3.248093,31.025635
50.341,-3.254347,31.085368
50.558,-3.248093,31.025635
50.807,-3.248093,31.025635
51.054,-3.248093,31.025635
51.301,-3.248093,31.025635
51.545,-3.25122,31.055502
51.781,-3.254347,31.085368
52.031,-3.25122,31.055502
52.265,-3.254347,31.085368
52.489,-3.25122,31.055502
52.721,-3.25122,31.055502
52.969,-3.25122,31.055502
53.219,-3.25122,31.055502
53.462,-3.25122,31.055502
53.702,-3.25122,31.055502
53.95,-3.25122,31.055502
54.186,-3.254347,31.085368
54.41,-3.25122,31.055502
54.636,-3.257474,31.115235
54.889,-3.248093,31.025635
55.137,-3.257474,31.115235
55.38,-3.254347,31.085368
55.622,-3.254347,31.085368
55.862,-3.2606,31.145102
56.101,-3.276234,31.294436
56.334,-3.291868,31.44377
56.555,-3.313755,31.652838
56.801,-3.332516,31.832039
57.05,-3.351277,32.011239
57.296,-3.373164,32.220307
57.54,-3.388798,32.369641
57.777,-3.401305,32.489108
58.028,-3.407559,32.548842
58.265,-3.413812,32.608575
58.488,-3.423193,32.698176
58.72,-3.432573,32.787776
58.967,-3.441953,32.877377
59.213,-3.44508,32.907243
59.454,-3.457587,33.026711
59.692,-3.466967,33.116311
59.94,-3.476348,33.205912
60.18,-3.488855,33.325379
60.402,-3.501362,33.444846
60.629,-3.510742,33.534446
60.88,-3.516996,33.59418
61.13,-3.53263,33.743514
61.372,-3.54201,33.833114
61.613,-3.55139,33.922715
61.856,-3.567024,34.072049
62.102,-3.573278,34.131782
62.337,-3.582658,34.221383
62.558,-3.595165,34.34085
62.804,-3.601419,34.400584
63.049,-3.610799,34.490184
63.294,-3.617053,34.549918
63.538,-3.626433,34.639518
63.773,-3.635813,34.729119
64.025,-3.63894,34.758985
64.262,-3.645194,34.818719
64.484,-3.651447,34.878453
64.715,-3.660827,34.968053
64.963,-3.667081,35.027787
65.21,-3.670208,35.057653
65.453,-3.676461,35.117387
65.694,-3.682715,35.177121
65.943,-3.685842,35.206987
66.182,-3.692095,35.266721
66.409,-3.695222,35.296588
66.631,-3.695222,35.296588
66.882,-3.698349,35.326455
67.132,-3.701476,35.356321
67.375,-3.698349,35.326455
67.618,-3.704602,35.386188
67.863,-3.704602,35.386188
68.109,-3.710856,35.445922
68.347,-3.710856,35.445922
68.567,-3.710856,35.445922
68.812,-3.710856,35.445922
69.055,-3.710856,35.445922
69.296,-3.710856,35.445922
69.54,-3.707729,35.416055
69.776,-3.707729,35.416055
70.027,-3.710856,35.445922
70.266,-3.707729,35.416055
70.492,-3.704602,35.386188
70.724,-3.701476,35.356321
70.97,-3.701476,35.356321
71.213,-3.698349,35.326455
71.453,-3.695222,35.296588
71.693,-3.695222,35.296588
71.944,-3.688968,35.236854
72.184,-3.682715,35.177121
72.418,-3.679588,35.147254
72.64,-3.676461,35.117387
72.889,-3.673335,35.08752
73.131,-3.670208,35.057653
73.37,-3.663954,34.99792
73.613,-3.660827,34.968053
73.856,-3.651447,34.878453
74.1,-3.63894,34.758985
74.339,-3.63894,34.758985
74.558,-3.62956,34.669385
74.804,-3.626433,34.639518
75.045,-3.617053,34.549918
75.286,-3.607672,34.460317
75.531,-3.604546,34.43045
75.765,-3.592038,34.310983
76.016,-3.582658,34.221383
76.256,-3.573278,34.131782
76.483,-3.563897,34.042182
76.716,-3.554517,33.952582
76.962,-3.54201,33.833114
77.204,-3.53263,33.743514
77.447,-3.520123,33.624047
77.685,-3.510742,33.534446
77.934,-3.498235,33.414979
78.176,-3.482601,33.265645
78.406,-3.473221,33.176045
78.63,-3.45446,32.996844
78.88,-3.441953,32.877377
79.123,-3.429446,32.757909
79.363,-3.413812,32.608575
79.605,-3.401305,32.489108
79.848,-3.385671,32.339774
80.092,-3.366911,32.160573
80.33,-3.34815,31.981373
80.553,-3.332516,31.832039
80.797,-3.313755,31.652838
81.04,-3.294995,31.473637
81.282,-3.279361,31.324303
81.527,-3.2606,31.145102
81.761,-3.238713,30.936034
82.013,-3.216825,30.726967
82.252,-3.194938,30.517899
82.481,-3.176177,30.338698
82.715,-3.16367,30.219231
82.959,-3.148036,30.069897
83.201,-3.141783,30.010163
83.442,-2.888514,27.590952
83.68,-2.891641,27.620819
83.932,-2.891641,27.620819
84.173,-2.891641,27.620819
84.404,-3.970378,37.924867
84.626,-3.976632,37.9846
84.877,-3.973505,37.954733
85.117,-3.979758,38.014467
85.357,-3.976632,37.9846
85.6,-3.976632,37.9846
85.842,-3.976632,37.9846
86.087,-3.976632,37.9846
86.324,-3.979758,38.014467
86.548,-3.976632,37.9846
86.793,-3.976632,37.9846
87.034,-3.979758,38.014467
87.275,-3.979758,38.014467
87.519,-3.976632,37.9846
87.753,-3.976632,37.9846
88.004,-3.973505,37.954733
88.24,-3.976632,37.9846
88.466,-3.973505,37.954733
88.701,-3.976632,37.9846
88.949,-3.976632,37.9846
89.192,-3.976632,37.9846
88.175,-2.634282,38.101234
87.938,-2.636353,38.131192
87.699,-2.634282,38.101234
87.459,-2.636353,38.131192
87.217,-2.634282,38.101234
86.982,-2.634282,38.101234
86.738,-2.634282,38.101234
86.493,-2.632211,38.071275
86.256,-2.632211,38.071275
86.019,-2.632211,38.071275
85.781,-2.634282,38.101234
85.542,-2.634282,38.101234
85.3,-2.634282,38.101234
85.063,-2.634282,38.101234
84.822,-2.634282,38.101234
84.577,-2.636353,38.131192
84.337,-2.628068,38.011358
84.1,-1.950752,28.214925
83.862,-1.950752,28.214925
83.625,-1.954895,28.274842
83.383,-1.950752,28.214925
83.142,-2.101957,30.401896
82.906,-2.114385,30.581647
82.661,-2.12267,30.701481
82.418,-2.135098,30.881232
82.181,-2.147526,31.060983
81.944,-2.159954,31.240735
81.708,-2.172382,31.420486
81.466,-2.184809,31.600237
81.224,-2.199308,31.809946
80.989,-2.211736,31.989697
80.747,-2.224164,32.169448
80.503,-2.234521,32.319241
80.264,-2.246948,32.498992
80.027,-2.255234,32.618826
79.789,-2.269733,32.828536
79.55,-2.280089,32.978328
79.307,-2.290446,33.128121
79.071,-2.29666,33.217996
78.832,-2.309088,33.397747
78.586,-2.317373,33.517581
78.346,-2.325658,33.637415
78.108,-2.333943,33.75725
77.87,-2.3443,33.907042
77.631,-2.348442,33.966959
77.388,-2.358799,34.116752
77.147,-2.367084,34.236586
76.912,-2.373298,34.326461
76.669,-2.381583,34.446295
76.426,-2.385726,34.506212
76.189,-2.389868,34.566129
75.951,-2.398153,34.685963
75.712,-2.404367,34.775839
75.472,-2.410581,34.865714
75.229,-2.416795,34.95559
74.994,-2.420938,35.015507
74.753,-2.427152,35.105383
74.511,-2.429223,35.135341
74.272,-2.435437,35.225217
74.034,-2.43958,35.285134
73.795,-2.443722,35.345051
73.555,-2.449936,35.434926
73.312,-2.454079,35.494843
73.078,-2.45615,35.524802
72.841,-2.458221,35.55476
72.595,-2.462364,35.614677
72.353,-2.464435,35.644636
72.115,-2.468578,35.704553
71.874,-2.470649,35.734511
71.635,-2.47272,35.76447
71.394,-2.474792,35.794428
71.155,-2.474792,35.794428
70.919,-2.478934,35.854345
70.677,-2.481006,35.884304
70.433,-2.478934,35.854345
70.194,-2.481006,35.884304
69.955,-2.483077,35.914262
69.715,-2.483077,35.914262
69.474,-2.485148,35.944221
69.232,-2.483077,35.914262
68.999,-2.483077,35.914262
68.755,-2.483077,35.914262
68.511,-2.485148,35.944221
68.272,-2.538165,35.910411
68.034,-2.538165,35.910411
67.794,-2.538165,35.910411
67.555,-2.536048,35.880456
67.314,-2.536048,35.880456
67.077,-2.531814,35.820545
66.838,-2.531814,35.820545
66.593,-2.529696,35.79059
66.352,-2.527579,35.760635
66.115,-2.523345,35.700724
65.875,-2.523345,35.700724
65.637,-2.51911,35.640813
65.396,-2.516993,35.610858
65.157,-2.514876,35.580903
64.921,-2.508524,35.491037
64.678,-2.506407,35.461082
64.433,-2.500055,35.371216
64.196,-2.497937,35.34126
